t(s)	a(g)
0	0.00029
0.005	0.00029
0.01	0.00082
0.015	0.00082
0.02	0.00081
0.025	0.00080
0.03	0.00079
0.035	0.00078
0.04	0.00078
0.045	0.00077
0.05	0.00076
0.055	0.00075
0.06	0.00075
0.065	0.00074
0.07	0.00074
0.075	0.00073
0.08	0.00073
0.085	0.00074
0.09	0.00075
0.095	0.00075
0.1	0.00076
0.105	0.00077
0.11	0.00078
0.115	0.00078
0.12	0.00078
0.125	0.00078
0.13	0.00078
0.135	0.00077
0.14	0.00075
0.145	0.00074
0.15	0.00072
0.155	0.00070
0.16	0.00067
0.165	0.00065
0.17	0.00061
0.175	0.00058
0.18	0.00054
0.185	0.00050
0.19	0.00045
0.195	0.00042
0.2	0.00038
0.205	0.00034
0.21	0.00029
0.215	0.00025
0.22	0.00022
0.225	0.00018
0.23	0.00015
0.235	0.00012
0.24	0.00009
0.245	0.00007
0.25	0.00005
0.255	0.00003
0.26	0.00002
0.265	0.00000
0.27	-0.00001
0.275	-0.00001
0.28	0.00000
0.285	0.00002
0.29	0.00004
0.295	0.00006
0.3	0.00008
0.305	0.00010
0.31	0.00011
0.315	0.00011
0.32	0.00011
0.325	0.00011
0.33	0.00012
0.335	0.00015
0.34	0.00018
0.345	0.00025
0.35	0.00035
0.355	0.00045
0.36	0.00059
0.365	0.00073
0.37	0.00087
0.375	0.00102
0.38	0.00115
0.385	0.00127
0.39	0.00138
0.395	0.00148
0.4	0.00157
0.405	0.00166
0.41	0.00176
0.415	0.00185
0.42	0.00195
0.425	0.00206
0.43	0.00216
0.435	0.00225
0.44	0.00231
0.445	0.00233
0.45	0.00231
0.455	0.00223
0.46	0.00209
0.465	0.00191
0.47	0.00171
0.475	0.00152
0.48	0.00135
0.485	0.00120
0.49	0.00108
0.495	0.00098
0.5	0.00090
0.505	0.00081
0.51	0.00070
0.515	0.00057
0.52	0.00039
0.525	0.00018
0.53	-0.00008
0.535	-0.00038
0.54	-0.00072
0.545	-0.00105
0.55	-0.00138
0.555	-0.00170
0.56	-0.00195
0.565	-0.00211
0.57	-0.00211
0.575	-0.00196
0.58	-0.00162
0.585	-0.00112
0.59	-0.00052
0.595	0.00012
0.6	0.00078
0.605	0.00141
0.61	0.00201
0.615	0.00256
0.62	0.00305
0.625	0.00347
0.63	0.00380
0.635	0.00405
0.64	0.00421
0.645	0.00427
0.65	0.00423
0.655	0.00409
0.66	0.00385
0.665	0.00355
0.67	0.00321
0.675	0.00283
0.68	0.00246
0.685	0.00211
0.69	0.00177
0.695	0.00148
0.7	0.00120
0.705	0.00096
0.71	0.00076
0.715	0.00061
0.72	0.00052
0.725	0.00049
0.73	0.00052
0.735	0.00059
0.74	0.00070
0.745	0.00082
0.75	0.00093
0.755	0.00101
0.76	0.00105
0.765	0.00105
0.77	0.00099
0.775	0.00088
0.78	0.00074
0.785	0.00056
0.79	0.00035
0.795	0.00010
0.8	-0.00017
0.805	-0.00045
0.81	-0.00072
0.815	-0.00096
0.82	-0.00114
0.825	-0.00123
0.83	-0.00123
0.835	-0.00115
0.84	-0.00100
0.845	-0.00078
0.85	-0.00051
0.855	-0.00022
0.86	0.00008
0.865	0.00032
0.87	0.00051
0.875	0.00062
0.88	0.00067
0.885	0.00069
0.89	0.00068
0.895	0.00065
0.9	0.00066
0.905	0.00074
0.91	0.00093
0.915	0.00127
0.92	0.00177
0.925	0.00244
0.93	0.00324
0.935	0.00413
0.94	0.00508
0.945	0.00601
0.95	0.00687
0.955	0.00755
0.96	0.00797
0.965	0.00814
0.97	0.00806
0.975	0.00780
0.98	0.00742
0.985	0.00692
0.99	0.00633
0.995	0.00564
1	0.00489
1.005	0.00412
1.01	0.00335
1.015	0.00256
1.02	0.00178
1.025	0.00104
1.03	0.00032
1.035	-0.00036
1.04	-0.00101
1.045	-0.00164
1.05	-0.00226
1.055	-0.00288
1.06	-0.00349
1.065	-0.00407
1.07	-0.00460
1.075	-0.00498
1.08	-0.00513
1.085	-0.00504
1.09	-0.00478
1.095	-0.00447
1.1	-0.00414
1.105	-0.00383
1.11	-0.00351
1.115	-0.00319
1.12	-0.00283
1.125	-0.00241
1.13	-0.00195
1.135	-0.00144
1.14	-0.00091
1.145	-0.00036
1.15	0.00018
1.155	0.00074
1.16	0.00131
1.165	0.00186
1.17	0.00239
1.175	0.00288
1.18	0.00337
1.185	0.00384
1.19	0.00427
1.195	0.00466
1.2	0.00498
1.205	0.00523
1.21	0.00537
1.215	0.00539
1.22	0.00530
1.225	0.00510
1.23	0.00478
1.235	0.00433
1.24	0.00378
1.245	0.00315
1.25	0.00250
1.255	0.00184
1.26	0.00119
1.265	0.00059
1.27	0.00009
1.275	-0.00026
1.28	-0.00045
1.285	-0.00045
1.29	-0.00023
1.295	0.00017
1.3	0.00070
1.305	0.00129
1.31	0.00189
1.315	0.00246
1.32	0.00295
1.325	0.00334
1.33	0.00355
1.335	0.00358
1.34	0.00343
1.345	0.00315
1.35	0.00281
1.355	0.00246
1.36	0.00217
1.365	0.00197
1.37	0.00187
1.375	0.00188
1.38	0.00199
1.385	0.00218
1.39	0.00244
1.395	0.00274
1.4	0.00310
1.405	0.00348
1.41	0.00388
1.415	0.00428
1.42	0.00468
1.425	0.00505
1.43	0.00544
1.435	0.00582
1.44	0.00623
1.445	0.00664
1.45	0.00705
1.455	0.00737
1.46	0.00755
1.465	0.00754
1.47	0.00738
1.475	0.00716
1.48	0.00692
1.485	0.00671
1.49	0.00655
1.495	0.00644
1.5	0.00637
1.505	0.00631
1.51	0.00620
1.515	0.00601
1.52	0.00570
1.525	0.00528
1.53	0.00478
1.535	0.00425
1.54	0.00371
1.545	0.00319
1.55	0.00275
1.555	0.00239
1.56	0.00214
1.565	0.00200
1.57	0.00200
1.575	0.00221
1.58	0.00268
1.585	0.00341
1.59	0.00424
1.595	0.00502
1.6	0.00565
1.605	0.00608
1.61	0.00626
1.615	0.00619
1.62	0.00588
1.625	0.00535
1.63	0.00467
1.635	0.00387
1.64	0.00297
1.645	0.00198
1.65	0.00092
1.655	-0.00020
1.66	-0.00135
1.665	-0.00254
1.67	-0.00375
1.675	-0.00494
1.68	-0.00603
1.685	-0.00698
1.69	-0.00776
1.695	-0.00834
1.7	-0.00871
1.705	-0.00884
1.71	-0.00873
1.715	-0.00839
1.72	-0.00788
1.725	-0.00724
1.73	-0.00653
1.735	-0.00578
1.74	-0.00502
1.745	-0.00433
1.75	-0.00378
1.755	-0.00346
1.76	-0.00345
1.765	-0.00380
1.77	-0.00453
1.775	-0.00564
1.78	-0.00714
1.785	-0.00895
1.79	-0.01098
1.795	-0.01317
1.8	-0.01543
1.805	-0.01767
1.81	-0.01978
1.815	-0.02166
1.82	-0.02321
1.825	-0.02437
1.83	-0.02512
1.835	-0.02541
1.84	-0.02525
1.845	-0.02464
1.85	-0.02356
1.855	-0.02205
1.86	-0.02017
1.865	-0.01796
1.87	-0.01555
1.875	-0.01301
1.88	-0.01047
1.885	-0.00803
1.89	-0.00582
1.895	-0.00389
1.9	-0.00227
1.905	-0.00098
1.91	0.00004
1.915	0.00082
1.92	0.00146
1.925	0.00200
1.93	0.00248
1.935	0.00299
1.94	0.00358
1.945	0.00429
1.95	0.00511
1.955	0.00598
1.96	0.00680
1.965	0.00744
1.97	0.00784
1.975	0.00793
1.98	0.00777
1.985	0.00744
1.99	0.00703
1.995	0.00658
2	0.00616
2.005	0.00578
2.01	0.00549
2.015	0.00531
2.02	0.00528
2.025	0.00541
2.03	0.00573
2.035	0.00621
2.04	0.00682
2.045	0.00751
2.05	0.00817
2.055	0.00877
2.06	0.00925
2.065	0.00956
2.07	0.00964
2.075	0.00946
2.08	0.00905
2.085	0.00845
2.09	0.00774
2.095	0.00700
2.1	0.00632
2.105	0.00574
2.11	0.00525
2.115	0.00481
2.12	0.00433
2.125	0.00375
2.13	0.00300
2.135	0.00205
2.14	0.00089
2.145	-0.00045
2.15	-0.00186
2.155	-0.00328
2.16	-0.00461
2.165	-0.00577
2.17	-0.00670
2.175	-0.00737
2.18	-0.00777
2.185	-0.00790
2.19	-0.00778
2.195	-0.00744
2.2	-0.00686
2.205	-0.00610
2.21	-0.00518
2.215	-0.00418
2.22	-0.00315
2.225	-0.00216
2.23	-0.00125
2.235	-0.00042
2.24	0.00033
2.245	0.00101
2.25	0.00160
2.255	0.00209
2.26	0.00249
2.265	0.00281
2.27	0.00308
2.275	0.00331
2.28	0.00350
2.285	0.00360
2.29	0.00360
2.295	0.00350
2.3	0.00325
2.305	0.00284
2.31	0.00225
2.315	0.00149
2.32	0.00055
2.325	-0.00051
2.33	-0.00163
2.335	-0.00275
2.34	-0.00382
2.345	-0.00478
2.35	-0.00557
2.355	-0.00612
2.36	-0.00641
2.365	-0.00643
2.37	-0.00621
2.375	-0.00578
2.38	-0.00515
2.385	-0.00436
2.39	-0.00342
2.395	-0.00235
2.4	-0.00117
2.405	0.00013
2.41	0.00158
2.415	0.00318
2.42	0.00486
2.425	0.00654
2.43	0.00817
2.435	0.00965
2.44	0.01086
2.445	0.01174
2.45	0.01231
2.455	0.01263
2.46	0.01273
2.465	0.01263
2.47	0.01230
2.475	0.01173
2.48	0.01090
2.485	0.00982
2.49	0.00849
2.495	0.00693
2.5	0.00518
2.505	0.00335
2.51	0.00152
2.515	-0.00025
2.52	-0.00186
2.525	-0.00328
2.53	-0.00445
2.535	-0.00540
2.54	-0.00610
2.545	-0.00651
2.55	-0.00661
2.555	-0.00634
2.56	-0.00569
2.565	-0.00461
2.57	-0.00311
2.575	-0.00138
2.58	0.00042
2.585	0.00215
2.59	0.00371
2.595	0.00509
2.6	0.00621
2.605	0.00711
2.61	0.00781
2.615	0.00830
2.62	0.00861
2.625	0.00877
2.63	0.00880
2.635	0.00868
2.64	0.00844
2.645	0.00814
2.65	0.00776
2.655	0.00734
2.66	0.00687
2.665	0.00634
2.67	0.00574
2.675	0.00508
2.68	0.00433
2.685	0.00351
2.69	0.00263
2.695	0.00172
2.7	0.00082
2.705	-0.00005
2.71	-0.00086
2.715	-0.00158
2.72	-0.00221
2.725	-0.00278
2.73	-0.00335
2.735	-0.00398
2.74	-0.00472
2.745	-0.00564
2.75	-0.00674
2.755	-0.00807
2.76	-0.00961
2.765	-0.01137
2.77	-0.01330
2.775	-0.01536
2.78	-0.01751
2.785	-0.01967
2.79	-0.02176
2.795	-0.02369
2.8	-0.02538
2.805	-0.02677
2.81	-0.02782
2.815	-0.02853
2.82	-0.02885
2.825	-0.02878
2.83	-0.02834
2.835	-0.02755
2.84	-0.02648
2.845	-0.02517
2.85	-0.02370
2.855	-0.02209
2.86	-0.02039
2.865	-0.01869
2.87	-0.01702
2.875	-0.01543
2.88	-0.01399
2.885	-0.01270
2.89	-0.01159
2.895	-0.01067
2.9	-0.00994
2.905	-0.00933
2.91	-0.00882
2.915	-0.00833
2.92	-0.00781
2.925	-0.00723
2.93	-0.00651
2.935	-0.00562
2.94	-0.00456
2.945	-0.00339
2.95	-0.00220
2.955	-0.00112
2.96	-0.00018
2.965	0.00059
2.97	0.00122
2.975	0.00174
2.98	0.00220
2.985	0.00259
2.99	0.00291
2.995	0.00316
3	0.00335
3.005	0.00342
3.01	0.00335
3.015	0.00309
3.02	0.00263
3.025	0.00191
3.03	0.00094
3.035	-0.00032
3.04	-0.00182
3.045	-0.00351
3.05	-0.00536
3.055	-0.00729
3.06	-0.00923
3.065	-0.01110
3.07	-0.01280
3.075	-0.01423
3.08	-0.01530
3.085	-0.01600
3.09	-0.01642
3.095	-0.01666
3.1	-0.01683
3.105	-0.01696
3.11	-0.01713
3.115	-0.01734
3.12	-0.01764
3.125	-0.01805
3.13	-0.01858
3.135	-0.01922
3.14	-0.01998
3.145	-0.02085
3.15	-0.02177
3.155	-0.02267
3.16	-0.02349
3.165	-0.02407
3.17	-0.02434
3.175	-0.02423
3.18	-0.02373
3.185	-0.02284
3.19	-0.02157
3.195	-0.01998
3.2	-0.01813
3.205	-0.01608
3.21	-0.01389
3.215	-0.01164
3.22	-0.00938
3.225	-0.00714
3.23	-0.00496
3.235	-0.00289
3.24	-0.00098
3.245	0.00074
3.25	0.00225
3.255	0.00350
3.26	0.00446
3.265	0.00503
3.27	0.00518
3.275	0.00490
3.28	0.00418
3.285	0.00305
3.29	0.00157
3.295	-0.00016
3.3	-0.00202
3.305	-0.00391
3.31	-0.00576
3.315	-0.00746
3.32	-0.00897
3.325	-0.01027
3.33	-0.01134
3.335	-0.01219
3.34	-0.01279
3.345	-0.01311
3.35	-0.01316
3.355	-0.01295
3.36	-0.01252
3.365	-0.01195
3.37	-0.01128
3.375	-0.01053
3.38	-0.00970
3.385	-0.00884
3.39	-0.00797
3.395	-0.00710
3.4	-0.00624
3.405	-0.00537
3.41	-0.00448
3.415	-0.00356
3.42	-0.00261
3.425	-0.00161
3.43	-0.00054
3.435	0.00059
3.44	0.00176
3.445	0.00288
3.45	0.00388
3.455	0.00473
3.46	0.00535
3.465	0.00574
3.47	0.00599
3.475	0.00618
3.48	0.00638
3.485	0.00664
3.49	0.00696
3.495	0.00735
3.5	0.00779
3.505	0.00829
3.51	0.00883
3.515	0.00940
3.52	0.01001
3.525	0.01068
3.53	0.01140
3.535	0.01217
3.54	0.01298
3.545	0.01380
3.55	0.01460
3.555	0.01539
3.56	0.01611
3.565	0.01679
3.57	0.01741
3.575	0.01804
3.58	0.01872
3.585	0.01942
3.59	0.02004
3.595	0.02046
3.6	0.02059
3.605	0.02045
3.61	0.02003
3.615	0.01939
3.62	0.01855
3.625	0.01755
3.63	0.01646
3.635	0.01532
3.64	0.01416
3.645	0.01304
3.65	0.01199
3.655	0.01104
3.66	0.01024
3.665	0.00964
3.67	0.00922
3.675	0.00897
3.68	0.00888
3.685	0.00888
3.69	0.00895
3.695	0.00906
3.7	0.00921
3.705	0.00940
3.71	0.00959
3.715	0.00979
3.72	0.00995
3.725	0.01009
3.73	0.01021
3.735	0.01030
3.74	0.01034
3.745	0.01029
3.75	0.01016
3.755	0.00994
3.76	0.00964
3.765	0.00923
3.77	0.00871
3.775	0.00812
3.78	0.00746
3.785	0.00677
3.79	0.00608
3.795	0.00544
3.8	0.00487
3.805	0.00440
3.81	0.00409
3.815	0.00398
3.82	0.00410
3.825	0.00444
3.83	0.00500
3.835	0.00571
3.84	0.00654
3.845	0.00744
3.85	0.00837
3.855	0.00937
3.86	0.01039
3.865	0.01137
3.87	0.01224
3.875	0.01294
3.88	0.01338
3.885	0.01347
3.89	0.01313
3.895	0.01228
3.9	0.01087
3.905	0.00894
3.91	0.00652
3.915	0.00368
3.92	0.00051
3.925	-0.00288
3.93	-0.00634
3.935	-0.00974
3.94	-0.01296
3.945	-0.01589
3.95	-0.01845
3.955	-0.02062
3.96	-0.02235
3.965	-0.02359
3.97	-0.02425
3.975	-0.02427
3.98	-0.02368
3.985	-0.02255
3.99	-0.02101
3.995	-0.01919
4	-0.01720
4.005	-0.01515
4.01	-0.01310
4.015	-0.01114
4.02	-0.00935
4.025	-0.00783
4.03	-0.00657
4.035	-0.00560
4.04	-0.00491
4.045	-0.00453
4.05	-0.00444
4.055	-0.00464
4.06	-0.00509
4.065	-0.00571
4.07	-0.00638
4.075	-0.00696
4.08	-0.00734
4.085	-0.00747
4.09	-0.00747
4.095	-0.00744
4.1	-0.00744
4.105	-0.00744
4.11	-0.00746
4.115	-0.00751
4.12	-0.00758
4.125	-0.00771
4.13	-0.00783
4.135	-0.00791
4.14	-0.00787
4.145	-0.00767
4.15	-0.00726
4.155	-0.00662
4.16	-0.00573
4.165	-0.00455
4.17	-0.00305
4.175	-0.00122
4.18	0.00093
4.185	0.00328
4.19	0.00575
4.195	0.00822
4.2	0.01055
4.205	0.01260
4.21	0.01430
4.215	0.01555
4.22	0.01633
4.225	0.01659
4.23	0.01633
4.235	0.01555
