t(s)	a(g)
0	0.00000
0.01	-0.00045
0.02	-0.00045
0.03	-0.00045
0.04	-0.00045
0.05	-0.00045
0.06	-0.00045
0.07	-0.00045
0.08	-0.00045
0.09	-0.00045
0.1	-0.00045
0.11	-0.00045
0.12	-0.00043
0.13	-0.00045
0.14	-0.00044
0.15	-0.00044
0.16	-0.00045
0.17	-0.00042
0.18	-0.00045
0.19	-0.00044
0.2	-0.00043
0.21	-0.00045
0.22	-0.00042
0.23	-0.00042
0.24	-0.00042
0.25	-0.00043
0.26	-0.00045
0.27	-0.00048
0.28	-0.00042
0.29	-0.00041
0.3	-0.00043
0.31	-0.00040
0.32	-0.00041
0.33	-0.00045
0.34	-0.00036
0.35	-0.00046
0.36	-0.00040
0.37	-0.00039
0.38	-0.00039
0.39	-0.00038
0.4	-0.00039
0.41	-0.00039
0.42	-0.00042
0.43	-0.00045
0.44	-0.00038
0.45	-0.00041
0.46	-0.00027
0.47	-0.00038
0.48	-0.00042
0.49	-0.00035
0.5	-0.00043
0.51	-0.00035
0.52	-0.00045
0.53	-0.00035
0.54	-0.00029
0.55	-0.00053
0.56	-0.00040
0.57	-0.00035
0.58	-0.00028
0.59	-0.00054
0.6	-0.00035
0.61	-0.00029
0.62	-0.00032
0.63	-0.00061
0.64	-0.00023
0.65	-0.00032
0.66	-0.00032
0.67	-0.00056
0.68	-0.00038
0.69	-0.00032
0.7	-0.00038
0.71	-0.00024
0.72	-0.00047
0.73	-0.00028
0.74	-0.00028
0.75	-0.00033
0.76	-0.00025
0.77	-0.00018
0.78	-0.00015
0.79	-0.00032
0.8	-0.00022
0.81	-0.00014
0.82	-0.00051
0.83	-0.00035
0.84	-0.00031
0.85	-0.00054
0.86	-0.00037
0.87	-0.00038
0.88	-0.00044
0.89	-0.00042
0.9	-0.00022
0.91	-0.00040
0.92	-0.00058
0.93	-0.00038
0.94	0.00039
0.95	0.00008
0.96	-0.00021
0.97	0.00004
0.98	-0.00028
0.99	-0.00068
1	-0.00020
1.01	-0.00059
1.02	-0.00012
1.03	-0.00075
1.04	-0.00096
1.05	-0.00012
1.06	-0.00094
1.07	-0.00012
1.08	-0.00051
1.09	-0.00042
1.1	-0.00025
1.11	-0.00006
1.12	-0.00053
1.13	-0.00059
1.14	0.00005
1.15	-0.00026
1.16	-0.00021
1.17	-0.00003
1.18	-0.00042
1.19	-0.00077
1.2	0.00001
1.21	-0.00014
1.22	0.00018
1.23	-0.00050
1.24	0.00006
1.25	-0.00122
1.26	-0.00078
1.27	-0.00008
1.28	0.00016
1.29	-0.00028
1.3	-0.00004
1.31	0.00052
1.32	-0.00042
1.33	0.00010
1.34	-0.00141
1.35	-0.00011
1.36	0.00055
1.37	0.00008
1.38	-0.00012
1.39	-0.00050
1.4	-0.00073
1.41	-0.00030
1.42	-0.00010
1.43	0.00039
1.44	0.00043
1.45	-0.00050
1.46	0.00012
1.47	-0.00058
1.48	0.00011
1.49	0.00028
1.5	-0.00082
1.51	-0.00088
1.52	0.00044
1.53	-0.00013
1.54	-0.00086
1.55	-0.00087
1.56	-0.00016
1.57	-0.00058
1.58	0.00032
1.59	0.00025
1.6	0.00052
1.61	0.00004
1.62	-0.00005
1.63	-0.00053
1.64	0.00084
1.65	-0.00059
1.66	-0.00042
1.67	-0.00057
1.68	-0.00122
1.69	-0.00024
1.7	-0.00015
1.71	0.00090
1.72	0.00035
1.73	-0.00049
1.74	-0.00017
1.75	0.00004
1.76	0.00112
1.77	-0.00032
1.78	0.00050
1.79	0.00104
1.8	0.00045
1.81	0.00038
1.82	-0.00134
1.83	0.00030
1.84	0.00029
1.85	-0.00048
1.86	-0.00115
1.87	0.00056
1.88	-0.00089
1.89	0.00010
1.9	-0.00058
1.91	-0.00073
1.92	-0.00058
1.93	-0.00059
1.94	0.00052
1.95	-0.00095
1.96	-0.00022
1.97	0.00020
1.98	0.00061
1.99	-0.00087
2	0.00055
2.01	0.00094
2.02	-0.00055
2.03	0.00005
2.04	-0.00160
2.05	-0.00109
2.06	0.00058
2.07	0.00002
2.08	0.00042
2.09	0.00009
2.1	-0.00162
2.11	0.00044
2.12	-0.00002
2.13	0.00018
2.14	-0.00050
2.15	0.00035
2.16	-0.00101
2.17	-0.00026
2.18	-0.00022
2.19	0.00162
2.2	-0.00128
2.21	-0.00014
2.22	0.00115
2.23	0.00018
2.24	-0.00074
2.25	0.00019
2.26	0.00222
