t(s)	a(g)
0	0.00086
0.005	0.00086
0.01	-0.00008
0.015	-0.00008
0.02	-0.00008
0.025	-0.00008
0.03	-0.00008
0.035	-0.00007
0.04	-0.00007
0.045	-0.00007
0.05	-0.00006
0.055	-0.00005
0.06	-0.00005
0.065	-0.00005
0.07	-0.00005
0.075	-0.00005
0.08	-0.00006
0.085	-0.00006
0.09	-0.00009
0.095	-0.00011
0.1	-0.00013
0.105	-0.00014
0.11	-0.00018
0.115	-0.00022
0.12	-0.00025
0.125	-0.00028
0.13	-0.00031
0.135	-0.00035
0.14	-0.00038
0.145	-0.00040
0.15	-0.00041
0.155	-0.00042
0.16	-0.00044
0.165	-0.00044
0.17	-0.00043
0.175	-0.00042
0.18	-0.00042
0.185	-0.00041
0.19	-0.00039
0.195	-0.00037
0.2	-0.00035
0.205	-0.00034
0.21	-0.00033
0.215	-0.00033
0.22	-0.00032
0.225	-0.00033
0.23	-0.00033
0.235	-0.00033
0.24	-0.00033
0.245	-0.00033
0.25	-0.00034
0.255	-0.00033
0.26	-0.00032
0.265	-0.00031
0.27	-0.00029
0.275	-0.00027
0.28	-0.00026
0.285	-0.00025
0.29	-0.00026
0.295	-0.00028
0.3	-0.00030
0.305	-0.00032
0.31	-0.00035
0.315	-0.00036
0.32	-0.00038
0.325	-0.00038
0.33	-0.00036
0.335	-0.00034
0.34	-0.00033
0.345	-0.00032
0.35	-0.00031
0.355	-0.00032
0.36	-0.00034
0.365	-0.00040
0.37	-0.00044
0.375	-0.00051
0.38	-0.00059
0.385	-0.00067
0.39	-0.00074
0.395	-0.00077
0.4	-0.00078
0.405	-0.00075
0.41	-0.00068
0.415	-0.00059
0.42	-0.00043
0.425	-0.00028
0.43	-0.00013
0.435	0.00001
0.44	0.00010
0.445	0.00017
0.45	0.00021
0.455	0.00021
0.46	0.00017
0.465	0.00012
0.47	0.00005
0.475	-0.00003
0.48	-0.00013
0.485	-0.00023
0.49	-0.00036
0.495	-0.00049
0.5	-0.00063
0.505	-0.00077
0.51	-0.00092
0.515	-0.00104
0.52	-0.00116
0.525	-0.00122
0.53	-0.00125
0.535	-0.00122
0.54	-0.00112
0.545	-0.00095
0.55	-0.00070
0.555	-0.00043
0.56	-0.00011
0.565	0.00022
0.57	0.00052
0.575	0.00079
0.58	0.00099
0.585	0.00109
0.59	0.00109
0.595	0.00100
0.6	0.00080
0.605	0.00053
0.61	0.00022
0.615	-0.00016
0.62	-0.00056
0.625	-0.00097
0.63	-0.00139
0.635	-0.00176
0.64	-0.00206
0.645	-0.00229
0.65	-0.00243
0.655	-0.00250
0.66	-0.00249
0.665	-0.00243
0.67	-0.00230
0.675	-0.00211
0.68	-0.00187
0.685	-0.00159
0.69	-0.00131
0.695	-0.00104
0.7	-0.00079
0.705	-0.00059
0.71	-0.00041
0.715	-0.00030
0.72	-0.00027
0.725	-0.00032
0.73	-0.00047
0.735	-0.00067
0.74	-0.00094
0.745	-0.00123
0.75	-0.00154
0.755	-0.00185
0.76	-0.00211
0.765	-0.00233
0.77	-0.00252
0.775	-0.00266
0.78	-0.00278
0.785	-0.00288
0.79	-0.00298
0.795	-0.00305
0.8	-0.00311
0.805	-0.00315
0.81	-0.00315
0.815	-0.00314
0.82	-0.00311
0.825	-0.00308
0.83	-0.00306
0.835	-0.00302
0.84	-0.00298
0.845	-0.00294
0.85	-0.00292
0.855	-0.00290
0.86	-0.00289
0.865	-0.00288
0.87	-0.00288
0.875	-0.00286
0.88	-0.00282
0.885	-0.00273
0.89	-0.00257
0.895	-0.00232
0.9	-0.00200
0.905	-0.00160
0.91	-0.00117
0.915	-0.00070
0.92	-0.00023
0.925	0.00021
0.93	0.00059
0.935	0.00086
0.94	0.00100
0.945	0.00104
0.95	0.00096
0.955	0.00082
0.96	0.00063
0.965	0.00042
0.97	0.00028
0.975	0.00021
0.98	0.00028
0.985	0.00051
0.99	0.00092
0.995	0.00154
1	0.00232
1.005	0.00326
1.01	0.00430
1.015	0.00541
1.02	0.00653
1.025	0.00760
1.03	0.00851
1.035	0.00923
1.04	0.00968
1.045	0.00985
1.05	0.00967
1.055	0.00914
1.06	0.00828
1.065	0.00715
1.07	0.00577
1.075	0.00428
1.08	0.00277
1.085	0.00130
1.09	-0.00009
1.095	-0.00133
1.1	-0.00241
1.105	-0.00329
1.11	-0.00400
1.115	-0.00450
1.12	-0.00482
1.125	-0.00498
1.13	-0.00501
1.135	-0.00493
1.14	-0.00474
1.145	-0.00443
1.15	-0.00399
1.155	-0.00341
1.16	-0.00272
1.165	-0.00194
1.17	-0.00112
1.175	-0.00032
1.18	0.00036
1.185	0.00090
1.19	0.00122
1.195	0.00131
1.2	0.00122
1.205	0.00095
1.21	0.00058
1.215	0.00015
1.22	-0.00025
1.225	-0.00059
1.23	-0.00079
1.235	-0.00081
1.24	-0.00060
1.245	-0.00020
1.25	0.00041
1.255	0.00116
1.26	0.00203
1.265	0.00290
1.27	0.00368
1.275	0.00421
1.28	0.00445
1.285	0.00431
1.29	0.00376
1.295	0.00278
1.3	0.00143
1.305	-0.00023
1.31	-0.00208
1.315	-0.00401
1.32	-0.00591
1.325	-0.00768
1.33	-0.00923
1.335	-0.01050
1.34	-0.01146
1.345	-0.01209
1.35	-0.01245
1.355	-0.01256
1.36	-0.01250
1.365	-0.01228
1.37	-0.01198
1.375	-0.01161
1.38	-0.01121
1.385	-0.01074
1.39	-0.01018
1.395	-0.00952
1.4	-0.00868
1.405	-0.00761
1.41	-0.00630
1.415	-0.00469
1.42	-0.00278
1.425	-0.00059
1.43	0.00183
1.435	0.00437
1.44	0.00688
1.445	0.00927
1.45	0.01139
1.455	0.01311
1.46	0.01431
1.465	0.01491
1.47	0.01491
1.475	0.01438
1.48	0.01338
1.485	0.01202
1.49	0.01041
1.495	0.00873
1.5	0.00715
1.505	0.00583
1.51	0.00482
1.515	0.00416
1.52	0.00385
1.525	0.00391
1.53	0.00430
1.535	0.00497
1.54	0.00583
1.545	0.00679
1.55	0.00766
1.555	0.00835
1.56	0.00880
1.565	0.00901
1.57	0.00896
1.575	0.00866
1.58	0.00819
1.585	0.00758
1.59	0.00686
1.595	0.00606
1.6	0.00517
1.605	0.00426
1.61	0.00338
1.615	0.00261
1.62	0.00201
1.625	0.00167
1.63	0.00161
1.635	0.00183
1.64	0.00229
1.645	0.00292
1.65	0.00365
1.655	0.00437
1.66	0.00502
1.665	0.00556
1.67	0.00600
1.675	0.00637
1.68	0.00671
1.685	0.00699
1.69	0.00729
1.695	0.00759
1.7	0.00788
1.705	0.00813
1.71	0.00825
1.715	0.00823
1.72	0.00799
1.725	0.00753
1.73	0.00680
1.735	0.00574
1.74	0.00441
1.745	0.00288
1.75	0.00130
1.755	-0.00027
1.76	-0.00168
1.765	-0.00282
1.77	-0.00355
1.775	-0.00378
1.78	-0.00350
1.785	-0.00272
1.79	-0.00149
1.795	0.00005
1.8	0.00181
1.805	0.00361
1.81	0.00529
1.815	0.00676
1.82	0.00791
1.825	0.00871
1.83	0.00919
1.835	0.00933
1.84	0.00918
1.845	0.00872
1.85	0.00805
1.855	0.00719
1.86	0.00619
1.865	0.00505
1.87	0.00378
1.875	0.00239
1.88	0.00096
1.885	-0.00042
1.89	-0.00168
1.895	-0.00272
1.9	-0.00345
1.905	-0.00382
1.91	-0.00382
1.915	-0.00347
1.92	-0.00286
1.925	-0.00206
1.93	-0.00121
1.935	-0.00040
1.94	0.00026
1.945	0.00064
1.95	0.00070
1.955	0.00039
1.96	-0.00031
1.965	-0.00136
1.97	-0.00269
1.975	-0.00425
1.98	-0.00587
1.985	-0.00744
1.99	-0.00885
1.995	-0.00999
2	-0.01085
2.005	-0.01145
2.01	-0.01178
2.015	-0.01187
2.02	-0.01177
2.025	-0.01160
2.03	-0.01141
2.035	-0.01122
2.04	-0.01108
2.045	-0.01101
2.05	-0.01099
2.055	-0.01102
2.06	-0.01110
2.065	-0.01120
2.07	-0.01124
2.075	-0.01117
2.08	-0.01085
2.085	-0.01018
2.09	-0.00909
2.095	-0.00762
2.1	-0.00590
2.105	-0.00410
2.11	-0.00230
2.115	-0.00062
2.12	0.00098
2.125	0.00252
2.13	0.00402
2.135	0.00545
2.14	0.00678
2.145	0.00795
2.15	0.00893
2.155	0.00971
2.16	0.01031
2.165	0.01075
