t(s)	a(g)
0	0.00000
0.01	0.00131
0.02	0.00132
0.03	0.00133
0.04	0.00134
0.05	0.00135
0.06	0.00135
0.07	0.00136
0.08	0.00138
0.09	0.00138
0.1	0.00139
0.11	0.00141
0.12	0.00141
0.13	0.00142
0.14	0.00143
0.15	0.00144
0.16	0.00145
0.17	0.00146
0.18	0.00147
0.19	0.00148
0.2	0.00149
0.21	0.00149
0.22	0.00150
0.23	0.00151
0.24	0.00152
0.25	0.00153
0.26	0.00154
0.27	0.00155
0.28	0.00156
0.29	0.00156
0.3	0.00157
0.31	0.00158
0.32	0.00159
0.33	0.00161
0.34	0.00161
0.35	0.00163
0.36	0.00163
0.37	0.00164
0.38	0.00165
0.39	0.00166
0.4	0.00167
0.41	0.00168
0.42	0.00168
0.43	0.00170
0.44	0.00170
0.45	0.00171
0.46	0.00173
0.47	0.00174
0.48	0.00175
0.49	0.00175
0.5	0.00175
0.51	0.00174
0.52	0.00174
0.53	0.00174
0.54	0.00175
0.55	0.00176
0.56	0.00177
0.57	0.00179
0.58	0.00181
0.59	0.00183
0.6	0.00184
0.61	0.00184
0.62	0.00184
0.63	0.00184
0.64	0.00185
0.65	0.00185
0.66	0.00185
0.67	0.00185
0.68	0.00184
0.69	0.00183
0.7	0.00181
0.71	0.00179
0.72	0.00177
0.73	0.00177
0.74	0.00177
0.75	0.00177
0.76	0.00178
0.77	0.00179
0.78	0.00180
0.79	0.00181
0.8	0.00181
0.81	0.00182
0.82	0.00182
0.83	0.00181
0.84	0.00181
0.85	0.00179
0.86	0.00178
0.87	0.00177
0.88	0.00177
0.89	0.00181
0.9	0.00186
0.91	0.00194
0.92	0.00202
0.93	0.00211
0.94	0.00221
0.95	0.00231
0.96	0.00244
0.97	0.00261
0.98	0.00285
0.99	0.00305
1	0.00313
1.01	0.00305
1.02	0.00285
1.03	0.00255
1.04	0.00225
1.05	0.00198
1.06	0.00178
1.07	0.00169
1.08	0.00170
1.09	0.00180
1.1	0.00194
1.11	0.00209
1.12	0.00224
1.13	0.00235
1.14	0.00241
1.15	0.00239
1.16	0.00231
1.17	0.00218
1.18	0.00205
1.19	0.00199
1.2	0.00211
1.21	0.00245
1.22	0.00294
1.23	0.00352
1.24	0.00398
1.25	0.00411
1.26	0.00379
1.27	0.00314
1.28	0.00226
1.29	0.00133
1.3	0.00042
1.31	-0.00025
1.32	-0.00055
1.33	-0.00042
1.34	0.00003
1.35	0.00062
1.36	0.00118
1.37	0.00155
1.38	0.00173
1.39	0.00177
1.4	0.00178
1.41	0.00180
1.42	0.00186
1.43	0.00195
1.44	0.00196
1.45	0.00171
1.46	0.00112
1.47	0.00023
1.48	-0.00085
1.49	-0.00179
1.5	-0.00208
1.51	-0.00145
1.52	-0.00003
1.53	0.00171
1.54	0.00331
1.55	0.00457
1.56	0.00551
1.57	0.00628
1.58	0.00701
1.59	0.00744
1.6	0.00731
1.61	0.00649
1.62	0.00511
1.63	0.00340
1.64	0.00156
1.65	-0.00025
1.66	-0.00203
1.67	-0.00358
1.68	-0.00458
1.69	-0.00482
1.7	-0.00437
1.71	-0.00347
1.72	-0.00238
1.73	-0.00138
1.74	-0.00062
1.75	-0.00011
1.76	0.00025
1.77	0.00058
1.78	0.00093
1.79	0.00121
1.8	0.00131
1.81	0.00122
1.82	0.00100
1.83	0.00094
1.84	0.00122
1.85	0.00194
1.86	0.00288
1.87	0.00363
1.88	0.00385
1.89	0.00344
1.9	0.00258
1.91	0.00165
1.92	0.00145
1.93	0.00260
1.94	0.00516
1.95	0.00851
1.96	0.01117
1.97	0.01189
1.98	0.01037
1.99	0.00726
2	0.00389
2.01	0.00142
2.02	0.00026
2.03	0.00015
2.04	0.00052
2.05	0.00084
2.06	0.00085
2.07	0.00058
2.08	0.00018
2.09	-0.00018
2.1	-0.00045
2.11	-0.00059
2.12	-0.00080
2.13	-0.00142
2.14	-0.00270
2.15	-0.00461
2.16	-0.00686
2.17	-0.00866
2.18	-0.00931
2.19	-0.00866
2.2	-0.00699
2.21	-0.00486
2.22	-0.00275
2.23	-0.00088
2.24	0.00073
2.25	0.00173
2.26	0.00161
2.27	0.00018
2.28	-0.00238
2.29	-0.00560
2.3	-0.00904
2.31	-0.01222
2.32	-0.01423
2.33	-0.01453
2.34	-0.01322
2.35	-0.01083
2.36	-0.00799
2.37	-0.00527
2.38	-0.00315
2.39	-0.00186
2.4	-0.00124
2.41	-0.00088
2.42	0.00004
2.43	0.00218
2.44	0.00564
2.45	0.00975
2.46	0.01313
2.47	0.01483
2.48	0.01478
2.49	0.01347
2.5	0.01156
2.51	0.00957
2.52	0.00776
2.53	0.00610
2.54	0.00447
2.55	0.00275
2.56	0.00089
2.57	-0.00089
2.58	-0.00223
2.59	-0.00288
2.6	-0.00288
2.61	-0.00248
2.62	-0.00195
2.63	-0.00146
2.64	-0.00112
2.65	-0.00113
2.66	-0.00181
2.67	-0.00326
2.68	-0.00532
2.69	-0.00774
2.7	-0.01027
2.71	-0.01276
2.72	-0.01506
2.73	-0.01644
2.74	-0.01616
2.75	-0.01400
2.76	-0.01040
2.77	-0.00606
2.78	-0.00156
2.79	0.00239
2.8	0.00451
2.81	0.00399
2.82	0.00101
2.83	-0.00353
2.84	-0.00759
2.85	-0.00918
2.86	-0.00764
2.87	-0.00357
2.88	0.00181
2.89	0.00735
2.9	0.01240
2.91	0.01590
2.92	0.01651
2.93	0.01381
2.94	0.00844
2.95	0.00155
2.96	-0.00576
2.97	-0.01284
2.98	-0.01900
2.99	-0.02261
3	-0.02256
3.01	-0.01906
3.02	-0.01323
3.03	-0.00641
3.04	0.00037
3.05	0.00669
3.06	0.01263
3.07	0.01762
3.08	0.01909
3.09	0.01507
3.1	0.00559
3.11	-0.00726
3.12	-0.01902
3.13	-0.02577
3.14	-0.02640
3.15	-0.02232
3.16	-0.01601
3.17	-0.00965
3.18	-0.00437
3.19	-0.00102
3.2	-0.00042
3.21	-0.00256
3.22	-0.00674
3.23	-0.01194
3.24	-0.01739
3.25	-0.02264
3.26	-0.02763
3.27	-0.03178
