t(s)	a(g)
0.0000000000	-0.0001612257
0.0100000000	-0.0001609403
0.0200000000	-0.0001606551
0.0300000000	-0.0001603702
0.0400000000	-0.0001600854
0.0500000000	0.0000438486
0.0600000000	-0.0000975363
0.0700000000	-0.0003628818
0.0800000000	-0.0004777039
0.0900000000	-0.0005128375
0.1000000000	-0.0004151564
0.1100000000	-0.0001138261
0.1200000000	-0.0000249997
0.1300000000	-0.0002195116
0.1400000000	-0.0003697525
0.1500000000	-0.0003340526
0.1600000000	-0.0003337702
0.1700000000	-0.0004574486
0.1800000000	-0.0004837295
0.1900000000	-0.0004391762
0.2000000000	-0.0003414971
0.2100000000	-0.0001906923
0.2200000000	-0.0000575963
0.2300000000	-0.0001015869
0.2400000000	-0.0001544320
0.2500000000	-0.0000478996
0.2600000000	0.0000586328
0.2700000000	-0.0000650477
0.2800000000	-0.0001798739
0.2900000000	-0.0002681373
0.3000000000	-0.0003386924
0.3100000000	-0.0003561216
0.3200000000	-0.0001964646
0.3300000000	-0.0001607684
0.3400000000	-0.0002755958
0.3500000000	-0.0002753173
0.3600000000	-0.0001333697
0.3700000000	-0.0000799656
0.3800000000	-0.0000885420
0.3900000000	-0.0000439925
0.4000000000	0.0001068086
0.4100000000	0.0001336488
0.4200000000	-0.0001051407
0.4300000000	-0.0002908042
0.4400000000	-0.0001045869
0.4500000000	0.0001524651
0.4600000000	0.0000376354
0.4700000000	-0.0002719899
0.4800000000	-0.0003868200
0.4900000000	-0.0003599813
0.5000000000	-0.0002977253
0.5100000000	-0.0001646351
0.5200000000	-0.0000935254
0.5300000000	-0.0001375219
0.5400000000	-0.0001726645
0.5500000000	-0.0000927010
0.5600000000	-0.0000570093
0.5700000000	-0.0002603844
0.5800000000	-0.0003486537
0.5900000000	-0.0002244193
0.6000000000	-0.0001621654
0.6100000000	-0.0001796008
0.6200000000	-0.0001439102
0.6300000000	-0.0001347827
0.6400000000	-0.0001522187
0.6500000000	-0.0001253831
0.6600000000	-0.0000277132
0.6700000000	-0.0000008780
0.6800000000	-0.0000980034
0.6900000000	-0.0003633612
0.7000000000	-0.0004339241
0.7100000000	-0.0002034401
0.7200000000	-0.0000437914
0.7300000000	-0.0001497722
0.7400000000	-0.0003354421
0.7500000000	-0.0002200651
0.7600000000	-0.0001046885
0.7700000000	-0.0002460874
0.7800000000	-0.0002635260
0.7900000000	-0.0000950241
0.8000000000	0.0000557693
0.8100000000	-0.0000679219
0.8200000000	-0.0002978648
0.8300000000	-0.0003241589
0.8400000000	-0.0001202406
0.8500000000	-0.0000225743
0.8600000000	-0.0002082465
0.8700000000	-0.0004913167
0.8800000000	-0.0005441743
0.8900000000	-0.0004642176
0.9000000000	-0.0001806116
0.9100000000	0.0002181005
0.9200000000	0.0004397258
0.9300000000	0.0001478003
0.9400000000	-0.0002061056
0.9500000000	-0.0002501105
0.9600000000	0.0000600574
0.9700000000	0.0002639730
0.9800000000	0.0001137157
0.9900000000	-0.0001605023
1.0000000000	-0.0002133626
1.0100000000	-0.0000625736
1.0200000000	0.0001147783
1.0300000000	0.0001593151
1.0400000000	0.0000356197
1.0500000000	-0.0001500564
1.0600000000	-0.0001586462
1.0700000000	-0.0001672362
1.0800000000	-0.0002909323
1.0900000000	-0.0004234833
1.1000000000	-0.0004497825
1.1100000000	-0.0004229559
