t(s)	a(g)
0	0.00000
0.01	0.00170
0.02	0.00172
0.03	0.00173
0.04	0.00174
0.05	0.00176
0.06	0.00176
0.07	0.00177
0.08	0.00179
0.09	0.00180
0.1	0.00181
0.11	0.00183
0.12	0.00184
0.13	0.00185
0.14	0.00186
0.15	0.00187
0.16	0.00188
0.17	0.00190
0.18	0.00191
0.19	0.00192
0.2	0.00194
0.21	0.00194
0.22	0.00195
0.23	0.00196
0.24	0.00198
0.25	0.00199
0.26	0.00200
0.27	0.00201
0.28	0.00203
0.29	0.00203
0.3	0.00204
0.31	0.00206
0.32	0.00207
0.33	0.00209
0.34	0.00210
0.35	0.00212
0.36	0.00212
0.37	0.00213
0.38	0.00215
0.39	0.00216
0.4	0.00217
0.41	0.00218
0.42	0.00219
0.43	0.00221
0.44	0.00221
0.45	0.00223
0.46	0.00225
0.47	0.00226
0.48	0.00227
0.49	0.00228
0.5	0.00227
0.51	0.00226
0.52	0.00226
0.53	0.00226
0.54	0.00227
0.55	0.00229
0.56	0.00230
0.57	0.00233
0.58	0.00236
0.59	0.00238
0.6	0.00239
0.61	0.00239
0.62	0.00239
0.63	0.00239
0.64	0.00240
0.65	0.00240
0.66	0.00240
0.67	0.00240
0.68	0.00239
0.69	0.00238
0.7	0.00236
0.71	0.00233
0.72	0.00230
0.73	0.00230
0.74	0.00230
0.75	0.00230
0.76	0.00231
0.77	0.00233
0.78	0.00234
0.79	0.00235
0.8	0.00236
0.81	0.00237
0.82	0.00237
0.83	0.00236
0.84	0.00235
0.85	0.00233
0.86	0.00231
0.87	0.00230
0.88	0.00230
0.89	0.00235
0.9	0.00242
0.91	0.00252
0.92	0.00263
0.93	0.00275
0.94	0.00287
0.95	0.00300
0.96	0.00317
0.97	0.00340
0.98	0.00370
0.99	0.00396
1	0.00407
1.01	0.00397
1.02	0.00370
1.03	0.00332
1.04	0.00293
1.05	0.00257
1.06	0.00231
1.07	0.00220
1.08	0.00221
1.09	0.00234
1.1	0.00252
1.11	0.00272
1.12	0.00291
1.13	0.00306
1.14	0.00313
1.15	0.00311
1.16	0.00300
1.17	0.00284
1.18	0.00266
1.19	0.00259
1.2	0.00275
1.21	0.00318
1.22	0.00382
1.23	0.00458
1.24	0.00518
1.25	0.00534
1.26	0.00493
1.27	0.00408
1.28	0.00294
1.29	0.00173
1.3	0.00055
1.31	-0.00033
1.32	-0.00072
1.33	-0.00055
1.34	0.00004
1.35	0.00081
1.36	0.00153
1.37	0.00202
1.38	0.00225
1.39	0.00230
1.4	0.00231
1.41	0.00234
1.42	0.00242
1.43	0.00254
1.44	0.00255
1.45	0.00222
1.46	0.00146
1.47	0.00030
1.48	-0.00111
1.49	-0.00233
1.5	-0.00271
1.51	-0.00189
1.52	-0.00004
1.53	0.00222
1.54	0.00431
1.55	0.00594
1.56	0.00716
1.57	0.00816
1.58	0.00911
1.59	0.00968
1.6	0.00950
1.61	0.00844
1.62	0.00664
1.63	0.00442
1.64	0.00203
1.65	-0.00033
1.66	-0.00264
1.67	-0.00466
1.68	-0.00596
1.69	-0.00627
1.7	-0.00568
1.71	-0.00451
1.72	-0.00310
1.73	-0.00180
1.74	-0.00081
1.75	-0.00014
1.76	0.00033
1.77	0.00076
1.78	0.00121
1.79	0.00157
1.8	0.00170
1.81	0.00158
1.82	0.00130
1.83	0.00122
1.84	0.00159
1.85	0.00252
1.86	0.00374
1.87	0.00472
1.88	0.00500
1.89	0.00447
1.9	0.00336
1.91	0.00215
1.92	0.00189
1.93	0.00338
1.94	0.00671
1.95	0.01106
1.96	0.01452
1.97	0.01546
1.98	0.01348
1.99	0.00944
2	0.00506
2.01	0.00185
2.02	0.00034
2.03	0.00020
2.04	0.00067
2.05	0.00109
2.06	0.00111
2.07	0.00076
2.08	0.00024
2.09	-0.00024
2.1	-0.00058
2.11	-0.00077
2.12	-0.00104
2.13	-0.00185
2.14	-0.00351
2.15	-0.00600
2.16	-0.00892
2.17	-0.01126
2.18	-0.01211
2.19	-0.01126
2.2	-0.00909
2.21	-0.00632
2.22	-0.00357
2.23	-0.00114
2.24	0.00095
2.25	0.00225
2.26	0.00210
2.27	0.00023
2.28	-0.00310
2.29	-0.00728
2.3	-0.01176
2.31	-0.01589
2.32	-0.01850
2.33	-0.01890
2.34	-0.01719
2.35	-0.01408
2.36	-0.01039
2.37	-0.00685
2.38	-0.00410
2.39	-0.00242
2.4	-0.00161
2.41	-0.00114
2.42	0.00005
2.43	0.00283
2.44	0.00734
2.45	0.01268
2.46	0.01707
2.47	0.01929
2.48	0.01922
2.49	0.01751
2.5	0.01503
2.51	0.01245
2.52	0.01009
2.53	0.00793
2.54	0.00581
2.55	0.00357
2.56	0.00116
2.57	-0.00116
