t(s)	a(g)
0	0.00000
0.01	0.00017
0.02	0.00017
0.03	0.00017
0.04	0.00017
0.05	0.00017
0.06	0.00017
0.07	0.00017
0.08	0.00017
0.09	0.00017
0.1	0.00017
0.11	0.00017
0.12	0.00016
0.13	0.00016
0.14	0.00016
0.15	0.00016
0.16	0.00016
0.17	0.00016
0.18	0.00016
0.19	0.00016
0.2	0.00016
0.21	0.00016
0.22	0.00016
0.23	0.00016
0.24	0.00016
0.25	0.00016
0.26	0.00016
0.27	0.00016
0.28	0.00016
0.29	0.00016
0.3	0.00016
0.31	0.00016
0.32	0.00016
0.33	0.00016
0.34	0.00016
0.35	0.00016
0.36	0.00016
0.37	0.00016
0.38	0.00016
0.39	0.00016
0.4	0.00016
0.41	0.00016
0.42	0.00016
0.43	0.00016
0.44	0.00016
0.45	0.00016
0.46	0.00016
0.47	0.00016
0.48	0.00016
0.49	0.00016
0.5	0.00016
0.51	0.00016
0.52	0.00016
0.53	0.00016
0.54	0.00016
0.55	0.00016
0.56	0.00016
0.57	0.00016
0.58	0.00016
0.59	0.00015
0.6	0.00016
0.61	0.00016
0.62	0.00016
0.63	0.00016
0.64	0.00016
0.65	0.00015
0.66	0.00016
0.67	0.00016
0.68	0.00015
0.69	0.00015
0.7	0.00015
0.71	0.00016
0.72	0.00016
0.73	0.00015
0.74	0.00016
0.75	0.00016
0.76	0.00015
0.77	0.00015
0.78	0.00015
0.79	0.00015
0.8	0.00016
0.81	0.00015
0.82	0.00015
0.83	0.00015
0.84	0.00015
0.85	0.00015
0.86	0.00015
0.87	0.00015
0.88	0.00015
0.89	0.00015
0.9	0.00015
0.91	0.00015
0.92	0.00015
0.93	0.00015
0.94	0.00015
0.95	0.00015
0.96	0.00015
0.97	0.00015
0.98	0.00016
0.99	0.00015
1	0.00015
1.01	0.00015
1.02	0.00015
1.03	0.00015
1.04	0.00015
1.05	0.00015
1.06	0.00015
1.07	0.00015
1.08	0.00015
1.09	0.00015
1.1	0.00015
1.11	0.00015
1.12	0.00015
1.13	0.00015
1.14	0.00015
1.15	0.00015
1.16	0.00015
1.17	0.00015
1.18	0.00015
1.19	0.00015
1.2	0.00015
1.21	0.00015
1.22	0.00015
1.23	0.00015
1.24	0.00015
1.25	0.00015
1.26	0.00015
1.27	0.00014
1.28	0.00015
1.29	0.00015
1.3	0.00015
1.31	0.00015
1.32	0.00015
1.33	0.00015
1.34	0.00015
1.35	0.00015
1.36	0.00015
1.37	0.00015
1.38	0.00015
1.39	0.00015
1.4	0.00015
1.41	0.00015
1.42	0.00015
1.43	0.00014
1.44	0.00013
1.45	0.00014
1.46	0.00015
1.47	0.00013
1.48	0.00015
1.49	0.00014
1.5	0.00015
1.51	0.00015
1.52	0.00014
1.53	0.00014
1.54	0.00015
1.55	0.00014
1.56	0.00015
1.57	0.00014
1.58	0.00014
1.59	0.00015
1.6	0.00014
1.61	0.00014
1.62	0.00015
1.63	0.00013
1.64	0.00013
1.65	0.00015
1.66	0.00013
1.67	0.00014
1.68	0.00014
1.69	0.00013
1.7	0.00014
1.71	0.00013
1.72	0.00015
1.73	0.00013
1.74	0.00013
1.75	0.00013
1.76	0.00014
1.77	0.00014
1.78	0.00013
1.79	0.00015
1.8	0.00012
1.81	0.00012
1.82	0.00014
1.83	0.00014
1.84	0.00013
1.85	0.00012
1.86	0.00015
1.87	0.00013
1.88	0.00013
1.89	0.00014
1.9	0.00013
1.91	0.00012
1.92	0.00013
1.93	0.00012
1.94	0.00013
1.95	0.00013
1.96	0.00014
1.97	0.00013
1.98	0.00014
1.99	0.00012
2	0.00012
2.01	0.00013
2.02	0.00014
2.03	0.00012
2.04	0.00014
2.05	0.00012
2.06	0.00012
2.07	0.00012
2.08	0.00013
2.09	0.00013
2.1	0.00015
2.11	0.00012
2.12	0.00012
2.13	0.00012
2.14	0.00012
2.15	0.00012
2.16	0.00012
2.17	0.00012
2.18	0.00012
2.19	0.00012
2.2	0.00012
2.21	0.00011
2.22	0.00012
2.23	0.00014
2.24	0.00013
2.25	0.00012
2.26	0.00010
2.27	0.00012
2.28	0.00011
2.29	0.00010
2.3	0.00011
2.31	0.00012
2.32	0.00015
2.33	0.00012
2.34	0.00012
2.35	0.00012
2.36	0.00012
2.37	0.00010
2.38	0.00012
2.39	0.00010
2.4	0.00012
2.41	0.00012
2.42	0.00011
2.43	0.00012
2.44	0.00010
2.45	0.00010
2.46	0.00011
2.47	0.00010
2.48	0.00009
2.49	0.00012
2.5	0.00010
2.51	0.00013
2.52	0.00012
2.53	0.00011
2.54	0.00011
2.55	0.00011
2.56	0.00011
2.57	0.00012
2.58	0.00010
2.59	0.00012
2.6	0.00011
2.61	0.00013
2.62	0.00012
2.63	0.00013
2.64	0.00010
2.65	0.00009
2.66	0.00010
2.67	0.00010
2.68	0.00012
2.69	0.00011
2.7	0.00011
2.71	0.00011
2.72	0.00013
2.73	0.00010
2.74	0.00010
2.75	0.00012
2.76	0.00011
2.77	0.00010
2.78	0.00009
2.79	0.00008
2.8	0.00014
2.81	0.00012
2.82	0.00014
2.83	0.00010
2.84	0.00010
2.85	0.00014
2.86	0.00011
2.87	0.00012
2.88	0.00008
2.89	0.00012
2.9	0.00010
2.91	0.00012
2.92	0.00010
2.93	0.00012
2.94	0.00009
2.95	0.00012
2.96	0.00010
2.97	0.00015
2.98	0.00010
2.99	0.00012
3	0.00010
3.01	0.00008
3.02	0.00008
3.03	0.00010
3.04	0.00010
3.05	0.00010
3.06	0.00010
3.07	0.00007
3.08	0.00012
3.09	0.00010
3.1	0.00009
3.11	0.00010
3.12	0.00007
3.13	0.00011
3.14	0.00012
3.15	0.00012
3.16	0.00011
3.17	0.00008
3.18	0.00005
3.19	0.00015
3.2	0.00010
3.21	0.00010
3.22	0.00012
3.23	0.00008
3.24	0.00010
3.25	0.00010
3.26	0.00008
3.27	0.00008
3.28	0.00008
3.29	0.00012
3.3	0.00008
3.31	0.00010
3.32	0.00012
3.33	0.00012
3.34	0.00008
3.35	0.00008
3.36	0.00010
3.37	0.00009
3.38	0.00010
3.39	0.00008
3.4	0.00012
3.41	0.00013
3.42	0.00009
3.43	0.00010
3.44	0.00010
3.45	0.00010
3.46	0.00007
3.47	0.00006
3.48	0.00012
3.49	0.00009
3.5	0.00010
3.51	0.00009
3.52	0.00006
3.53	0.00008
3.54	0.00009
3.55	0.00010
3.56	0.00006
3.57	0.00008
3.58	0.00010
3.59	0.00008
3.6	0.00011
3.61	0.00011
3.62	0.00007
3.63	0.00009
3.64	0.00008
3.65	0.00010
3.66	0.00011
3.67	0.00011
3.68	0.00007
3.69	0.00010
3.7	0.00008
3.71	0.00008
3.72	0.00007
3.73	0.00007
3.74	0.00010
3.75	0.00010
3.76	0.00006
3.77	0.00011
3.78	0.00008
3.79	0.00010
3.8	0.00003
3.81	0.00010
3.82	0.00002
3.83	0.00005
3.84	0.00008
3.85	0.00008
3.86	0.00011
3.87	0.00008
3.88	0.00006
3.89	0.00006
3.9	0.00008
3.91	0.00011
3.92	0.00003
3.93	0.00010
3.94	0.00004
3.95	0.00010
3.96	0.00006
3.97	0.00005
3.98	0.00005
3.99	0.00005
4	0.00003
4.01	0.00011
4.02	0.00007
4.03	0.00009
4.04	0.00005
4.05	0.00006
4.06	0.00005
4.07	0.00011
4.08	0.00005
4.09	0.00009
4.1	0.00008
4.11	0.00010
4.12	0.00009
4.13	0.00008
4.14	0.00005
4.15	0.00008
4.16	0.00006
4.17	0.00015
4.18	0.00002
4.19	0.00011
4.2	0.00010
4.21	0.00008
4.22	0.00005
4.23	0.00007
4.24	0.00012
4.25	0.00010
4.26	0.00006
4.27	0.00012
4.28	0.00010
4.29	0.00005
4.3	0.00009
4.31	0.00005
4.32	0.00005
4.33	0.00003
4.34	0.00002
4.35	0.00003
4.36	0.00005
4.37	0.00005
4.38	0.00010
4.39	0.00010
4.4	0.00004
4.41	0.00007
4.42	0.00003
4.43	0.00005
4.44	0.00008
4.45	0.00013
4.46	0.00009
4.47	0.00006
4.48	0.00003
4.49	0.00008
4.5	0.00005
4.51	0.00009
4.52	0.00001
4.53	0.00003
4.54	0.00005
4.55	-0.00002
4.56	0.00003
4.57	-0.00001
4.58	0.00002
4.59	-0.00002
4.6	-0.00004
4.61	0.00002
4.62	-0.00005
4.63	-0.00005
4.64	-0.00006
4.65	0.00004
4.66	-0.00005
4.67	-0.00001
4.68	0.00001
4.69	0.00004
4.7	0.00003
4.71	0.00006
4.72	0.00002
4.73	0.00002
4.74	-0.00002
4.75	0.00003
4.76	-0.00006
4.77	0.00010
4.78	0.00007
4.79	0.00009
4.8	0.00009
4.81	0.00007
4.82	0.00006
4.83	-0.00004
4.84	-0.00005
4.85	-0.00004
4.86	-0.00010
4.87	-0.00002
4.88	-0.00009
4.89	-0.00009
4.9	-0.00004
4.91	-0.00009
4.92	-0.00011
4.93	-0.00004
4.94	-0.00012
4.95	-0.00015
4.96	-0.00006
4.97	-0.00009
4.98	-0.00007
4.99	-0.00010
5	0.00001
5.01	-0.00004
5.02	-0.00002
5.03	-0.00005
5.04	-0.00013
5.05	-0.00011
5.06	-0.00015
5.07	-0.00017
5.08	-0.00019
5.09	-0.00016
5.1	-0.00021
5.11	-0.00017
5.12	-0.00015
5.13	-0.00011
5.14	-0.00017
5.15	-0.00006
5.16	-0.00016
5.17	-0.00015
5.18	-0.00015
5.19	-0.00016
5.2	-0.00012
5.21	-0.00011
5.22	-0.00006
5.23	-0.00011
5.24	-0.00008
5.25	-0.00020
5.26	-0.00026
5.27	-0.00037
5.28	-0.00043
5.29	-0.00035
5.3	-0.00012
5.31	-0.00013
5.32	-0.00004
5.33	-0.00005
5.34	-0.00009
5.35	-0.00017
5.36	-0.00044
5.37	-0.00059
5.38	-0.00068
5.39	-0.00086
5.4	-0.00069
5.41	-0.00064
5.42	-0.00043
5.43	-0.00033
5.44	-0.00031
5.45	-0.00030
5.46	-0.00037
5.47	-0.00038
5.48	-0.00044
5.49	-0.00055
5.5	-0.00022
5.51	-0.00005
5.52	0.00022
5.53	0.00017
5.54	0.00014
5.55	-0.00022
5.56	-0.00055
5.57	-0.00078
5.58	-0.00103
5.59	-0.00104
5.6	-0.00103
5.61	-0.00086
5.62	-0.00070
5.63	-0.00044
5.64	-0.00018
5.65	0.00001
5.66	-0.00004
5.67	-0.00016
5.68	-0.00029
5.69	-0.00055
5.7	-0.00070
5.71	-0.00078
5.72	-0.00058
5.73	-0.00040
5.74	-0.00025
5.75	-0.00031
5.76	-0.00042
5.77	-0.00058
5.78	-0.00077
5.79	-0.00094
5.8	-0.00128
5.81	-0.00148
5.82	-0.00138
5.83	-0.00126
5.84	-0.00105
5.85	-0.00094
