t(s)	a(g)
0.0000000000	0.0008315182
0.0050000000	0.0007901346
0.0100000000	0.0012738607
0.0150000000	0.0012714939
0.0200000000	0.0007378160
0.0250000000	0.0007354522
0.0300000000	0.0007330898
0.0350000000	0.0007307290
0.0400000000	0.0007283695
0.0450000000	0.0007316639
0.0500000000	0.0007293074
0.0550000000	0.0007269526
0.0600000000	0.0007302515
0.0650000000	0.0007335518
0.0700000000	0.0007312014
0.0750000000	0.0007288526
0.0800000000	0.0007265053
0.0850000000	0.0007241595
0.0900000000	0.0007161629
0.0950000000	0.0007138203
0.1000000000	0.0006945224
0.1050000000	0.0006808782
0.1100000000	0.0006672356
0.1150000000	0.0006592469
0.1200000000	0.0006343028
0.1250000000	0.0006093604
0.1300000000	0.0005900718
0.1350000000	0.0005707849
0.1400000000	0.0005514994
0.1450000000	0.0005265633
0.1500000000	0.0005072810
0.1550000000	0.0004936525
0.1600000000	0.0004856780
0.1650000000	0.0004777051
0.1700000000	0.0004640816
0.1750000000	0.0004617641
0.1800000000	0.0004651005
0.1850000000	0.0004684385
0.1900000000	0.0004661259
0.1950000000	0.0004694673
0.2000000000	0.0004784624
0.2050000000	0.0004874594
0.2100000000	0.0004964578
0.2150000000	0.0004998057
0.2200000000	0.0005031553
0.2250000000	0.0005008541
0.2300000000	0.0005042071
0.2350000000	0.0004962571
0.2400000000	0.0004939611
0.2450000000	0.0004916669
0.2500000000	0.0004893742
0.2550000000	0.0004870832
0.2600000000	0.0004791418
0.2650000000	0.0004825066
0.2700000000	0.0004858730
0.2750000000	0.0004892413
0.2800000000	0.0004982635
0.2850000000	0.0005072873
0.2900000000	0.0005106607
0.2950000000	0.0005140358
0.3000000000	0.0005061083
0.3050000000	0.0004925301
0.3100000000	0.0004789537
0.3150000000	0.0004653791
0.3200000000	0.0004461541
0.3250000000	0.0004382353
0.3300000000	0.0004246661
0.3350000000	0.0004224031
0.3400000000	0.0004314465
0.3450000000	0.0004404916
0.3500000000	0.0004438864
0.3550000000	0.0004472829
0.3600000000	0.0004506814
0.3650000000	0.0004427771
0.3700000000	0.0004292222
0.3750000000	0.0003930603
0.3800000000	0.0003682049
0.3850000000	0.0003263944
0.3900000000	0.0002789336
0.3950000000	0.0002314745
0.4000000000	0.0001896696
0.4050000000	0.0001704757
0.4100000000	0.0001625882
0.4150000000	0.0001773115
0.4200000000	0.0002146460
0.4250000000	0.0002632868
0.4300000000	0.0003514954
0.4350000000	0.0004340536
0.4400000000	0.0005166137
0.4450000000	0.0005935235
0.4500000000	0.0006421740
0.4550000000	0.0006795219
0.4600000000	0.0006999150
0.4650000000	0.0006977010
0.4700000000	0.0006728799
0.4750000000	0.0006424087
0.4800000000	0.0006006348
0.4850000000	0.0005532107
0.4900000000	0.0004944839
0.4950000000	0.0004357594
0.5000000000	0.0003600800
0.5050000000	0.0002844026
0.5100000000	0.0002030750
0.5150000000	0.0001217494
0.5200000000	0.0000347738
0.5250000000	-0.0000352433
0.5300000000	-0.0001052580
0.5350000000	-0.0001413572
0.5400000000	-0.0001604976
0.5450000000	-0.0001457222
0.5500000000	-0.0000913791
0.5550000000	0.0000025322
0.5600000000	0.0001416634
0.5650000000	0.0002921015
0.5700000000	0.0004708029
0.5750000000	0.0006551586
0.5800000000	0.0008225599
0.5850000000	0.0009730065
0.5900000000	0.0010838894
0.5950000000	0.0011382517
0.6000000000	0.0011360938
0.6050000000	0.0010830677
0.6100000000	0.0009678688
0.6150000000	0.0008131065
0.6200000000	0.0006357371
0.6250000000	0.0004188043
0.6300000000	0.0001905691
0.6350000000	-0.0000433161
0.6400000000	-0.0002828513
0.6450000000	-0.0004941230
0.6500000000	-0.0006658265
0.6550000000	-0.0007979621
0.6600000000	-0.0008792248
0.6650000000	-0.0009209195
0.6700000000	-0.0009173939
0.6750000000	-0.0008856046
0.6800000000	-0.0008142473
0.6850000000	-0.0007089740
